div,season,phase,date,home,away,fh,fa
FIN,2025,regular,,VPS,Jaro,0,0
FIN,2025,regular,,VPS,KTP,3,2
FIN,2025,regular,,VPS,KuPS,1,1
FIN,2025,regular,,VPS,IFK Mariehamn,1,1
FIN,2025,regular,,VPS,AC Oulu,4,3
FIN,2025,regular,,VPS,SJK,1,2
FIN,2025,championship,,Gnistan,HJK,2,2
FIN,2025,championship,,Gnistan,Ilves,1,3
FIN,2025,championship,,Gnistan,Inter Turku,0,2
FIN,2025,championship,,Gnistan,KuPS,0,4
FIN,2025,championship,,Gnistan,SJK,3,4
FIN,2025,championship,,HJK,Gnistan,2,3
FIN,2025,championship,,HJK,Ilves,2,2
FIN,2025,championship,,HJK,Inter Turku,1,1
FIN,2025,championship,,HJK,KuPS,0,2
FIN,2025,championship,,HJK,SJK,3,4
FIN,2025,championship,,Ilves,Gnistan,3,2
FIN,2025,championship,,Ilves,HJK,3,1
FIN,2025,championship,,Ilves,Inter Turku,1,2
FIN,2025,championship,,Ilves,KuPS,1,1
FIN,2025,championship,,Ilves,SJK,3,3
FIN,2025,championship,,Inter Turku,Gnistan,2,1
FIN,2025,championship,,Inter Turku,HJK,0,0
FIN,2025,championship,,Inter Turku,Ilves,2,0
FIN,2025,championship,,Inter Turku,KuPS,0,3
FIN,2025,championship,,Inter Turku,SJK,2,2
FIN,2025,championship,,KuPS,Gnistan,1,1
FIN,2025,championship,,KuPS,HJK,3,1
FIN,2025,championship,,KuPS,Ilves,2,4
FIN,2025,championship,,KuPS,Inter Turku,3,2
FIN,2025,championship,,KuPS,SJK,3,2
FIN,2025,championship,,SJK,Gnistan,3,0
FIN,2025,championship,,SJK,HJK,3,3
FIN,2025,championship,,SJK,Ilves,2,1
FIN,2025,championship,,SJK,Inter Turku,2,1
FIN,2025,championship,,SJK,KuPS,0,1
FIN,2025,challenger,,Haka,KTP,1,2
FIN,2025,challenger,,Haka,AC Oulu,0,1
FIN,2025,challenger,,Jaro,Haka,2,1
FIN,2025,challenger,,Jaro,IFK Mariehamn,2,3
FIN,2025,challenger,,Jaro,AC Oulu,1,2
FIN,2025,challenger,,KTP,Jaro,1,2
FIN,2025,challenger,,KTP,IFK Mariehamn,1,1
FIN,2025,challenger,,IFK Mariehamn,Haka,1,1
FIN,2025,challenger,,IFK Mariehamn,AC Oulu,2,0
FIN,2025,challenger,,IFK Mariehamn,VPS,2,1
FIN,2025,challenger,,AC Oulu,KTP,0,2
FIN,2025,challenger,,AC Oulu,VPS,2,0
FIN,2025,challenger,,VPS,Haka,1,0
FIN,2025,challenger,,VPS,Jaro,1,3
FIN,2025,challenger,,VPS,KTP,2,1
